May 6, 2023   17:18:30
0.840, -1.865e-4
0.841, -1.869e-4
0.842, -1.871e-4
0.843, -1.875e-4
0.844, -1.877e-4
0.845, -1.880e-4
0.846, -1.884e-4
0.847, -1.886e-4
0.848, -1.888e-4
0.849, -1.892e-4
0.850, -1.894e-4
0.851, -1.898e-4
0.852, -1.902e-4
0.853, -1.904e-4
0.854, -1.907e-4
0.855, -1.910e-4
0.856, -1.912e-4
0.857, -1.916e-4
0.858, -1.919e-4
0.859, -1.922e-4
0.860, -1.925e-4
0.861, -1.928e-4
0.862, -1.931e-4
0.863, -1.934e-4
0.864, -1.937e-4
0.865, -1.940e-4
0.866, -1.943e-4
0.867, -1.946e-4
0.868, -1.949e-4
0.869, -1.951e-4
0.870, -1.956e-4
0.871, -1.963e-4
0.872, -1.964e-4
0.873, -1.967e-4
0.874, -1.968e-4
0.875, -1.972e-4
0.876, -1.976e-4
0.877, -1.979e-4
0.878, -1.983e-4
0.879, -1.986e-4
0.880, -1.989e-4
0.881, -1.993e-4
0.882, -1.996e-4
0.883, -2.000e-4
0.884, -2.003e-4
0.885, -2.006e-4
0.886, -2.010e-4
0.887, -2.013e-4
0.888, -2.017e-4
0.889, -2.021e-4
0.890, -2.025e-4
0.891, -2.029e-4
0.892, -2.032e-4
0.893, -2.035e-4
0.894, -2.039e-4
0.895, -2.043e-4
0.896, -2.048e-4
0.897, -2.052e-4
0.898, -2.055e-4
0.899, -2.059e-4
0.900, -1.996e-4
0.899, -1.690e-4
0.898, -1.455e-4
0.897, -1.300e-4
0.896, -1.183e-4
0.895, -1.086e-4
0.894, -1.003e-4
0.893, -9.279e-5
0.892, -8.606e-5
0.891, -7.986e-5
0.890, -7.398e-5
0.889, -6.861e-5
0.888, -6.365e-5
0.887, -5.901e-5
0.886, -5.477e-5
0.885, -5.066e-5
0.884, -4.683e-5
0.883, -4.314e-5
0.882, -3.969e-5
0.881, -3.659e-5
0.880, -3.356e-5
0.879, -3.065e-5
0.878, -2.794e-5
0.877, -2.524e-5
0.876, -2.276e-5
0.875, -2.043e-5
0.874, -1.817e-5
0.873, -1.614e-5
0.872, -1.409e-5
0.871, -1.212e-5
0.870, -9.905e-6
0.869, -8.237e-6
0.868, -6.670e-6
0.867, -5.157e-6
0.866, -3.586e-6
0.865, -2.161e-6
0.864, -6.567e-7
0.863, 7.097e-7
0.862, 1.949e-6
0.861, 3.235e-6
0.860, 4.500e-6
0.859, 5.649e-6
0.858, 6.779e-6
0.857, 7.861e-6
0.856, 8.904e-6
0.855, 9.935e-6
0.854, 1.085e-5
0.853, 1.177e-5
0.852, 1.269e-5
0.851, 1.363e-5
0.850, 1.445e-5
0.849, 1.519e-5
0.848, 1.600e-5
0.847, 1.677e-5
0.846, 1.746e-5
0.845, 1.821e-5
0.844, 1.896e-5
0.843, 1.957e-5
0.842, 2.022e-5
0.841, 2.092e-5
0.840, 2.148e-5
0.839, 2.207e-5
0.838, 2.267e-5
0.837, 2.324e-5
0.836, 2.379e-5
0.835, 2.430e-5
0.834, 2.481e-5
0.833, 2.526e-5
0.832, 2.582e-5
0.831, 2.631e-5
0.830, 2.674e-5
0.829, 2.722e-5
0.828, 2.768e-5
0.827, 2.812e-5
0.826, 2.858e-5
0.825, 2.898e-5
0.824, 2.939e-5
0.823, 2.985e-5
0.822, 3.017e-5
0.821, 3.054e-5
0.820, 3.091e-5
0.819, 3.186e-5
0.818, 3.223e-5
0.817, 3.229e-5
0.816, 3.261e-5
0.815, 3.293e-5
0.814, 3.321e-5
0.813, 3.356e-5
0.812, 3.393e-5
0.811, 3.421e-5
0.810, 3.455e-5
0.809, 3.482e-5
0.808, 3.515e-5
0.807, 3.543e-5
0.806, 3.578e-5
0.805, 3.612e-5
0.804, 3.641e-5
0.803, 3.666e-5
0.802, 3.702e-5
0.801, 3.728e-5
0.800, 3.764e-5
0.799, 3.792e-5
0.798, 3.814e-5
0.797, 3.845e-5
0.796, 3.871e-5
0.795, 3.897e-5
0.794, 3.930e-5
0.793, 3.960e-5
0.792, 3.985e-5
0.791, 4.013e-5
0.790, 4.039e-5
0.789, 4.067e-5
0.788, 4.093e-5
0.787, 4.125e-5
0.786, 4.151e-5
0.785, 4.168e-5
0.784, 4.196e-5
0.783, 4.222e-5
0.782, 4.243e-5
0.781, 4.270e-5
0.780, 4.299e-5
0.779, 4.322e-5
0.778, 4.353e-5
0.777, 4.375e-5
0.776, 4.400e-5
0.775, 4.430e-5
0.774, 4.458e-5
0.773, 4.485e-5
0.772, 4.505e-5
0.771, 4.533e-5
0.770, 4.558e-5
0.769, 4.581e-5
0.768, 4.640e-5
0.767, 4.679e-5
0.766, 4.678e-5
0.765, 4.696e-5
0.764, 4.720e-5
0.763, 4.745e-5
0.762, 4.774e-5
0.761, 4.805e-5
0.760, 4.826e-5
0.759, 4.854e-5
0.758, 4.880e-5
0.757, 4.900e-5
0.756, 4.926e-5
0.755, 4.952e-5
0.754, 4.984e-5
0.753, 5.008e-5
0.752, 5.038e-5
0.751, 5.063e-5
0.750, 5.086e-5
0.749, 5.117e-5
0.748, 5.145e-5
0.747, 5.171e-5
0.746, 5.200e-5
0.745, 5.224e-5
0.744, 5.252e-5
0.743, 5.281e-5
0.742, 5.309e-5
0.741, 5.339e-5
0.740, 5.368e-5
0.739, 5.396e-5
0.738, 5.425e-5
0.737, 5.450e-5
0.736, 5.483e-5
0.735, 5.517e-5
0.734, 5.536e-5
0.733, 5.571e-5
0.732, 5.593e-5
0.731, 5.621e-5
0.730, 5.656e-5
0.729, 5.685e-5
0.728, 5.716e-5
0.727, 5.747e-5
0.726, 5.774e-5
0.725, 5.804e-5
0.724, 5.835e-5
0.723, 5.864e-5
0.722, 5.896e-5
0.721, 5.924e-5
0.720, 5.958e-5
0.719, 5.992e-5
0.718, 6.015e-5
0.717, 6.059e-5
0.716, 6.102e-5
0.715, 6.124e-5
0.714, 6.151e-5
0.713, 6.180e-5
0.712, 6.211e-5
0.711, 6.245e-5
0.710, 6.283e-5
0.709, 6.316e-5
0.708, 6.339e-5
0.707, 6.371e-5
0.706, 6.406e-5
0.705, 6.436e-5
0.704, 6.475e-5
0.703, 6.511e-5
0.702, 6.540e-5
0.701, 6.572e-5
0.700, 6.607e-5
0.699, 6.642e-5
0.698, 6.678e-5
0.697, 6.717e-5
0.696, 6.751e-5
0.695, 6.785e-5
0.694, 6.817e-5
0.693, 6.857e-5
0.692, 6.887e-5
0.691, 6.932e-5
0.690, 6.971e-5
0.689, 7.002e-5
0.688, 7.043e-5
0.687, 7.079e-5
0.686, 7.114e-5
0.685, 7.155e-5
0.684, 7.191e-5
0.683, 7.225e-5
0.682, 7.268e-5
0.681, 7.302e-5
0.680, 7.343e-5
0.679, 7.379e-5
0.678, 7.419e-5
0.677, 7.460e-5
0.676, 7.497e-5
0.675, 7.537e-5
0.674, 7.579e-5
0.673, 7.617e-5
0.672, 7.667e-5
0.671, 7.710e-5
0.670, 7.744e-5
0.669, 7.790e-5
0.668, 7.831e-5
0.667, 7.871e-5
0.666, 7.926e-5
0.665, 7.999e-5
0.664, 8.027e-5
0.663, 8.061e-5
0.662, 8.104e-5
0.661, 8.147e-5
0.660, 8.188e-5
0.659, 8.244e-5
0.658, 8.293e-5
0.657, 8.332e-5
0.656, 8.383e-5
0.655, 8.430e-5
0.654, 8.470e-5
0.653, 8.521e-5
0.652, 8.571e-5
0.651, 8.611e-5
0.650, 8.665e-5
0.649, 8.708e-5
0.648, 8.756e-5
0.647, 8.809e-5
0.646, 8.860e-5
0.645, 8.914e-5
0.644, 8.962e-5
0.643, 9.008e-5
0.642, 9.065e-5
0.641, 9.110e-5
0.640, 9.168e-5
0.639, 9.226e-5
0.638, 9.270e-5
0.637, 9.326e-5
0.636, 9.376e-5
0.635, 9.428e-5
0.634, 9.488e-5
0.633, 9.541e-5
0.632, 9.599e-5
0.631, 9.653e-5
0.630, 9.704e-5
0.629, 9.755e-5
0.628, 9.811e-5
0.627, 9.875e-5
0.626, 9.934e-5
0.625, 9.990e-5
0.624, 1.005e-4
0.623, 1.010e-4
0.622, 1.016e-4
0.621, 1.023e-4
0.620, 1.028e-4
0.619, 1.034e-4
0.618, 1.040e-4
0.617, 1.046e-4
0.616, 1.052e-4
0.615, 1.058e-4
0.614, 1.065e-4
0.613, 1.072e-4
0.612, 1.078e-4
0.611, 1.084e-4
0.610, 1.091e-4
0.609, 1.097e-4
0.608, 1.104e-4
0.607, 1.111e-4
0.606, 1.116e-4
0.605, 1.123e-4
0.604, 1.130e-4
0.603, 1.137e-4
0.602, 1.143e-4
0.601, 1.150e-4
0.600, 1.157e-4
0.599, 1.164e-4
0.598, 1.171e-4
0.597, 1.178e-4
0.596, 1.185e-4
0.595, 1.193e-4
0.594, 1.200e-4
0.593, 1.206e-4
0.592, 1.212e-4
0.591, 1.219e-4
0.590, 1.226e-4
0.589, 1.234e-4
0.588, 1.241e-4
0.587, 1.248e-4
0.586, 1.256e-4
0.585, 1.263e-4
0.584, 1.271e-4
0.583, 1.278e-4
0.582, 1.286e-4
0.581, 1.294e-4
0.580, 1.301e-4
0.579, 1.309e-4
0.578, 1.317e-4
0.577, 1.324e-4
0.576, 1.333e-4
0.575, 1.341e-4
0.574, 1.349e-4
0.573, 1.357e-4
0.572, 1.365e-4
0.571, 1.373e-4
0.570, 1.381e-4
0.569, 1.390e-4
0.568, 1.398e-4
0.567, 1.406e-4
0.566, 1.414e-4
0.565, 1.421e-4
0.564, 1.429e-4
0.563, 1.441e-4
0.562, 1.449e-4
0.561, 1.457e-4
0.560, 1.465e-4
0.559, 1.473e-4
0.558, 1.481e-4
0.557, 1.489e-4
0.556, 1.498e-4
0.555, 1.506e-4
0.554, 1.515e-4
0.553, 1.523e-4
0.552, 1.531e-4
0.551, 1.540e-4
0.550, 1.549e-4
0.549, 1.558e-4
0.548, 1.566e-4
0.547, 1.574e-4
0.546, 1.583e-4
0.545, 1.590e-4
0.544, 1.600e-4
0.543, 1.609e-4
0.542, 1.617e-4
0.541, 1.625e-4
0.540, 1.634e-4
0.539, 1.642e-4
0.538, 1.651e-4
0.537, 1.659e-4
0.536, 1.668e-4
0.535, 1.676e-4
0.534, 1.684e-4
0.533, 1.692e-4
0.532, 1.699e-4
0.531, 1.708e-4
0.530, 1.716e-4
0.529, 1.723e-4
0.528, 1.731e-4
0.527, 1.739e-4
0.526, 1.746e-4
0.525, 1.753e-4
0.524, 1.761e-4
0.523, 1.767e-4
0.522, 1.774e-4
0.521, 1.781e-4
0.520, 1.787e-4
0.519, 1.794e-4
0.518, 1.800e-4
0.517, 1.807e-4
0.516, 1.812e-4
0.515, 1.818e-4
0.514, 1.824e-4
0.513, 1.829e-4
0.512, 1.836e-4
0.511, 1.842e-4
0.510, 1.846e-4
0.509, 1.851e-4
0.508, 1.855e-4
0.507, 1.859e-4
0.506, 1.864e-4
0.505, 1.868e-4
0.504, 1.872e-4
0.503, 1.876e-4
0.502, 1.879e-4
0.501, 1.883e-4
0.500, 1.886e-4
0.499, 1.890e-4
0.498, 1.893e-4
0.497, 1.895e-4
0.496, 1.898e-4
0.495, 1.901e-4
0.494, 1.903e-4
0.493, 1.906e-4
0.492, 1.909e-4
0.491, 1.911e-4
0.490, 1.913e-4
0.489, 1.915e-4
0.488, 1.916e-4
0.487, 1.918e-4
0.486, 1.920e-4
0.485, 1.922e-4
0.484, 1.922e-4
0.483, 1.923e-4
0.482, 1.925e-4
0.481, 1.925e-4
0.480, 1.927e-4
0.479, 1.928e-4
0.478, 1.928e-4
0.477, 1.929e-4
0.476, 1.929e-4
0.475, 1.928e-4
0.474, 1.929e-4
0.473, 1.929e-4
0.472, 1.929e-4
0.471, 1.929e-4
0.470, 1.928e-4
0.469, 1.928e-4
0.468, 1.927e-4
0.467, 1.927e-4
0.466, 1.926e-4
0.465, 1.925e-4
0.464, 1.924e-4
0.463, 1.923e-4
0.462, 1.921e-4
0.461, 1.922e-4
0.460, 1.923e-4
0.459, 1.919e-4
0.458, 1.917e-4
0.457, 1.914e-4
0.456, 1.913e-4
0.455, 1.911e-4
0.454, 1.909e-4
0.453, 1.907e-4
0.452, 1.904e-4
0.451, 1.901e-4
0.450, 1.899e-4
0.449, 1.896e-4
0.448, 1.894e-4
0.447, 1.891e-4
0.446, 1.888e-4
0.445, 1.885e-4
0.444, 1.882e-4
0.443, 1.879e-4
0.442, 1.876e-4
0.441, 1.873e-4
0.440, 1.869e-4
0.439, 1.866e-4
0.438, 1.862e-4
0.437, 1.858e-4
0.436, 1.854e-4
0.435, 1.850e-4
0.434, 1.847e-4
0.433, 1.842e-4
0.432, 1.838e-4
0.431, 1.834e-4
0.430, 1.830e-4
0.429, 1.826e-4
0.428, 1.822e-4
0.427, 1.818e-4
0.426, 1.814e-4
0.425, 1.808e-4
0.424, 1.804e-4
0.423, 1.799e-4
0.422, 1.794e-4
0.421, 1.790e-4
0.420, 1.784e-4
0.419, 1.779e-4
0.418, 1.775e-4
0.417, 1.769e-4
0.416, 1.765e-4
0.415, 1.759e-4
0.414, 1.754e-4
0.413, 1.749e-4
0.412, 1.743e-4
0.411, 1.738e-4
0.410, 1.734e-4
0.409, 1.730e-4
0.408, 1.724e-4
0.407, 1.718e-4
0.406, 1.712e-4
0.405, 1.706e-4
0.404, 1.701e-4
0.403, 1.696e-4
0.402, 1.691e-4
0.401, 1.685e-4
0.400, 1.679e-4
0.399, 1.674e-4
0.398, 1.667e-4
0.397, 1.663e-4
0.396, 1.657e-4
0.395, 1.651e-4
0.394, 1.645e-4
0.393, 1.640e-4
0.392, 1.634e-4
0.391, 1.628e-4
0.390, 1.623e-4
0.389, 1.618e-4
0.388, 1.612e-4
0.387, 1.606e-4
0.386, 1.600e-4
0.385, 1.594e-4
0.384, 1.589e-4
0.383, 1.584e-4
0.382, 1.578e-4
0.381, 1.573e-4
0.380, 1.567e-4
0.379, 1.561e-4
0.378, 1.556e-4
0.377, 1.551e-4
0.376, 1.546e-4
0.375, 1.540e-4
0.374, 1.534e-4
0.373, 1.529e-4
0.372, 1.523e-4
0.371, 1.518e-4
0.370, 1.513e-4
0.369, 1.507e-4
0.368, 1.502e-4
0.367, 1.497e-4
0.366, 1.491e-4
0.365, 1.486e-4
0.364, 1.482e-4
0.363, 1.477e-4
0.362, 1.471e-4
0.361, 1.466e-4
0.360, 1.461e-4
0.359, 1.457e-4
0.358, 1.456e-4
0.357, 1.450e-4
0.356, 1.444e-4
0.355, 1.439e-4
0.354, 1.434e-4
0.353, 1.429e-4
0.352, 1.425e-4
0.351, 1.420e-4
0.350, 1.415e-4
0.349, 1.411e-4
0.348, 1.406e-4
0.347, 1.402e-4
0.346, 1.397e-4
0.345, 1.393e-4
0.344, 1.389e-4
0.343, 1.384e-4
0.342, 1.380e-4
0.341, 1.375e-4
0.340, 1.371e-4
0.339, 1.368e-4
0.338, 1.364e-4
0.337, 1.359e-4
0.336, 1.355e-4
0.335, 1.351e-4
0.334, 1.346e-4
0.333, 1.343e-4
0.332, 1.339e-4
0.331, 1.335e-4
0.330, 1.331e-4
0.329, 1.327e-4
0.328, 1.323e-4
0.327, 1.319e-4
0.326, 1.317e-4
0.325, 1.313e-4
0.324, 1.309e-4
0.323, 1.305e-4
0.322, 1.302e-4
0.321, 1.297e-4
0.320, 1.295e-4
0.319, 1.291e-4
0.318, 1.287e-4
0.317, 1.284e-4
0.316, 1.280e-4
0.315, 1.277e-4
0.314, 1.274e-4
0.313, 1.271e-4
0.312, 1.267e-4
0.311, 1.264e-4
0.310, 1.260e-4
0.309, 1.257e-4
0.308, 1.254e-4
0.307, 1.253e-4
0.306, 1.250e-4
0.305, 1.245e-4
0.304, 1.242e-4
0.303, 1.239e-4
0.302, 1.235e-4
0.301, 1.232e-4
0.300, 1.229e-4
0.299, 1.226e-4
0.298, 1.223e-4
0.297, 1.220e-4
0.296, 1.217e-4
0.295, 1.213e-4
0.294, 1.210e-4
0.293, 1.207e-4
0.292, 1.204e-4
0.291, 1.201e-4
0.290, 1.198e-4
0.289, 1.194e-4
0.288, 1.192e-4
0.287, 1.189e-4
0.286, 1.184e-4
0.285, 1.181e-4
0.284, 1.178e-4
0.283, 1.174e-4
0.282, 1.171e-4
0.281, 1.168e-4
0.280, 1.165e-4
0.279, 1.160e-4
0.278, 1.156e-4
0.277, 1.153e-4
0.276, 1.149e-4
0.275, 1.146e-4
0.274, 1.143e-4
0.273, 1.137e-4
0.272, 1.134e-4
0.271, 1.130e-4
0.270, 1.126e-4
0.269, 1.122e-4
0.268, 1.118e-4
0.267, 1.115e-4
0.266, 1.111e-4
0.265, 1.107e-4
0.264, 1.103e-4
0.263, 1.099e-4
0.262, 1.096e-4
0.261, 1.092e-4
0.260, 1.088e-4
0.259, 1.085e-4
0.258, 1.081e-4
0.257, 1.076e-4
0.256, 1.075e-4
0.255, 1.073e-4
0.254, 1.068e-4
0.253, 1.063e-4
0.252, 1.058e-4
0.251, 1.054e-4
0.250, 1.051e-4
0.249, 1.047e-4
0.248, 1.044e-4
0.247, 1.040e-4
0.246, 1.036e-4
0.245, 1.033e-4
0.244, 1.029e-4
0.243, 1.026e-4
0.242, 1.023e-4
0.241, 1.019e-4
0.240, 1.016e-4
0.239, 1.013e-4
0.238, 1.009e-4
0.237, 1.007e-4
0.236, 1.004e-4
0.235, 1.001e-4
0.234, 9.980e-5
0.233, 9.944e-5
0.232, 9.913e-5
0.231, 9.886e-5
0.230, 9.860e-5
0.229, 9.833e-5
0.228, 9.800e-5
0.227, 9.773e-5
0.226, 9.748e-5
0.225, 9.713e-5
0.224, 9.696e-5
0.223, 9.672e-5
0.222, 9.637e-5
0.221, 9.617e-5
0.220, 9.593e-5
0.219, 9.565e-5
0.218, 9.544e-5
0.217, 9.519e-5
0.216, 9.496e-5
0.215, 9.470e-5
0.214, 9.442e-5
0.213, 9.424e-5
0.212, 9.400e-5
0.211, 9.383e-5
0.210, 9.369e-5
0.209, 9.344e-5
0.208, 9.328e-5
0.207, 9.307e-5
0.206, 9.280e-5
0.205, 9.270e-5
0.204, 9.256e-5
0.203, 9.237e-5
0.202, 9.224e-5
0.201, 9.202e-5
0.200, 9.183e-5
0.199, 9.165e-5
0.198, 9.154e-5
0.197, 9.138e-5
0.196, 9.115e-5
0.195, 9.098e-5
0.194, 9.085e-5
0.193, 9.066e-5
0.192, 9.059e-5
0.191, 9.046e-5
0.190, 9.027e-5
0.189, 9.014e-5
0.188, 8.998e-5
0.187, 8.985e-5
0.186, 8.977e-5
0.185, 8.966e-5
0.184, 8.950e-5
0.183, 8.935e-5
0.182, 8.920e-5
0.181, 8.909e-5
0.180, 8.895e-5
0.179, 8.889e-5
0.178, 8.882e-5
0.177, 8.869e-5
0.176, 8.859e-5
0.175, 8.845e-5
0.174, 8.832e-5
0.173, 8.830e-5
0.172, 8.824e-5
0.171, 8.811e-5
0.170, 8.801e-5
0.169, 8.786e-5
0.168, 8.778e-5
0.167, 8.771e-5
0.166, 8.768e-5
0.165, 8.764e-5
0.164, 8.747e-5
0.163, 8.739e-5
0.162, 8.732e-5
0.161, 8.721e-5
0.160, 8.715e-5
0.159, 8.714e-5
0.158, 8.704e-5
0.157, 8.700e-5
0.156, 8.690e-5
0.155, 8.679e-5
0.154, 8.686e-5
0.153, 8.715e-5
0.152, 8.691e-5
0.151, 8.676e-5
0.150, 8.663e-5
0.149, 8.658e-5
0.148, 8.644e-5
0.147, 8.642e-5
0.146, 8.642e-5
0.145, 8.623e-5
0.144, 8.619e-5
0.143, 8.615e-5
0.142, 8.606e-5
0.141, 8.603e-5
0.140, 8.597e-5
0.139, 8.592e-5
0.138, 8.593e-5
0.137, 8.589e-5
0.136, 8.584e-5
0.135, 8.576e-5
0.134, 8.577e-5
0.133, 8.581e-5
0.132, 8.573e-5
0.131, 8.565e-5
0.130, 8.561e-5
0.129, 8.556e-5
0.128, 8.561e-5
0.127, 8.560e-5
0.126, 8.550e-5
0.125, 8.549e-5
0.124, 8.544e-5
0.123, 8.540e-5
0.122, 8.535e-5
0.121, 8.537e-5
0.120, 8.533e-5
0.119, 8.528e-5
0.118, 8.524e-5
0.117, 8.524e-5
0.116, 8.518e-5
0.115, 8.522e-5
0.114, 8.523e-5
0.113, 8.517e-5
0.112, 8.518e-5
0.111, 8.514e-5
0.110, 8.505e-5
0.109, 8.510e-5
0.108, 8.513e-5
0.107, 8.508e-5
0.106, 8.514e-5
0.105, 8.504e-5
0.104, 8.506e-5
0.103, 8.508e-5
0.102, 8.524e-5
0.101, 8.523e-5
0.100, 8.508e-5
0.099, 8.506e-5
0.098, 8.508e-5
0.097, 8.501e-5
0.096, 8.502e-5
0.095, 8.503e-5
0.094, 8.498e-5
0.093, 8.501e-5
0.092, 8.496e-5
0.091, 8.496e-5
0.090, 8.498e-5
0.089, 8.496e-5
0.088, 8.494e-5
0.087, 8.488e-5
0.086, 8.486e-5
0.085, 8.495e-5
0.084, 8.488e-5
0.083, 8.497e-5
0.082, 8.499e-5
0.081, 8.494e-5
0.080, 8.497e-5
0.079, 8.497e-5
0.078, 8.493e-5
0.077, 8.502e-5
0.076, 8.504e-5
0.075, 8.502e-5
0.074, 8.505e-5
0.073, 8.504e-5
0.072, 8.503e-5
0.071, 8.506e-5
0.070, 8.511e-5
0.069, 8.510e-5
0.068, 8.510e-5
0.067, 8.515e-5
0.066, 8.520e-5
0.065, 8.516e-5
0.064, 8.523e-5
0.063, 8.525e-5
0.062, 8.522e-5
0.061, 8.533e-5
0.060, 8.534e-5
0.059, 8.538e-5
0.058, 8.547e-5
0.057, 8.556e-5
0.056, 8.561e-5
0.055, 8.563e-5
0.054, 8.563e-5
0.053, 8.570e-5
0.052, 8.575e-5
0.051, 8.619e-5
0.050, 8.629e-5
0.049, 8.618e-5
0.048, 8.620e-5
0.047, 8.625e-5
0.046, 8.618e-5
0.045, 8.631e-5
0.044, 8.638e-5
0.043, 8.645e-5
0.042, 8.656e-5
0.041, 8.657e-5
0.040, 8.667e-5
0.039, 8.675e-5
0.038, 8.685e-5
0.037, 8.706e-5
0.036, 8.713e-5
0.035, 8.729e-5
0.034, 8.743e-5
0.033, 8.747e-5
0.032, 8.768e-5
0.031, 8.788e-5
0.030, 8.795e-5
0.029, 8.811e-5
0.028, 8.823e-5
0.027, 8.841e-5
0.026, 8.861e-5
0.025, 8.883e-5
0.024, 8.903e-5
0.023, 8.925e-5
0.022, 8.946e-5
0.021, 8.970e-5
0.020, 8.992e-5
0.019, 9.023e-5
0.018, 9.052e-5
0.017, 9.075e-5
0.016, 9.099e-5
0.015, 9.129e-5
0.014, 9.151e-5
0.013, 9.190e-5
0.012, 9.221e-5
0.011, 9.252e-5
0.010, 9.288e-5
0.009, 9.317e-5
0.008, 9.353e-5
0.007, 9.394e-5
0.006, 9.438e-5
0.005, 9.477e-5
0.004, 9.513e-5
0.003, 9.554e-5
0.002, 9.602e-5
0.001, 9.646e-5
0.000, 9.739e-5
-0.001, 9.821e-5
-0.002, 9.842e-5
-0.003, 9.883e-5
-0.004, 9.929e-5
-0.005, 9.970e-5
-0.006, 1.002e-4
-0.007, 1.008e-4
-0.008, 1.013e-4
-0.009, 1.018e-4
-0.010, 1.023e-4
-0.011, 1.029e-4
-0.012, 1.034e-4
-0.013, 1.041e-4
-0.014, 1.047e-4
-0.015, 1.053e-4
-0.016, 1.059e-4
-0.017, 1.066e-4
-0.018, 1.072e-4
-0.019, 1.079e-4
-0.020, 1.086e-4
-0.021, 1.092e-4
-0.022, 1.098e-4
-0.023, 1.104e-4
-0.024, 1.110e-4
-0.025, 1.116e-4
-0.026, 1.123e-4
-0.027, 1.129e-4
-0.028, 1.135e-4
-0.029, 1.141e-4
-0.030, 1.147e-4
-0.031, 1.152e-4
-0.032, 1.159e-4
-0.033, 1.165e-4
-0.034, 1.170e-4
-0.035, 1.176e-4
-0.036, 1.180e-4
-0.037, 1.185e-4
-0.038, 1.190e-4
-0.039, 1.195e-4
-0.040, 1.200e-4
-0.041, 1.204e-4
-0.042, 1.209e-4
-0.043, 1.214e-4
-0.044, 1.218e-4
-0.045, 1.224e-4
-0.046, 1.230e-4
-0.047, 1.233e-4
-0.048, 1.239e-4
-0.049, 1.245e-4
-0.050, 1.249e-4
-0.051, 1.258e-4
-0.052, 1.268e-4
-0.053, 1.273e-4
-0.054, 1.279e-4
-0.055, 1.285e-4
-0.056, 1.293e-4
-0.057, 1.300e-4
-0.058, 1.309e-4
-0.059, 1.317e-4
-0.060, 1.326e-4
-0.061, 1.335e-4
-0.062, 1.345e-4
-0.063, 1.354e-4
-0.064, 1.365e-4
-0.065, 1.377e-4
-0.066, 1.388e-4
-0.067, 1.401e-4
-0.068, 1.413e-4
-0.069, 1.425e-4
-0.070, 1.440e-4
-0.071, 1.454e-4
-0.072, 1.469e-4
-0.073, 1.485e-4
-0.074, 1.501e-4
-0.075, 1.518e-4
-0.076, 1.535e-4
-0.077, 1.554e-4
-0.078, 1.573e-4
-0.079, 1.591e-4
-0.080, 1.612e-4
-0.081, 1.633e-4
-0.082, 1.654e-4
-0.083, 1.677e-4
-0.084, 1.700e-4
-0.085, 1.723e-4
-0.086, 1.747e-4
-0.087, 1.771e-4
-0.088, 1.796e-4
-0.089, 1.820e-4
-0.090, 1.846e-4
-0.091, 1.873e-4
-0.092, 1.900e-4
-0.093, 1.927e-4
-0.094, 1.954e-4
-0.095, 1.980e-4
-0.096, 2.008e-4
-0.097, 2.036e-4
-0.098, 2.062e-4
-0.099, 2.089e-4
-0.100, 2.116e-4
-0.101, 2.142e-4
-0.102, 2.169e-4
-0.103, 2.198e-4
-0.104, 2.223e-4
-0.105, 2.248e-4
-0.106, 2.272e-4
-0.107, 2.296e-4
-0.108, 2.319e-4
-0.109, 2.343e-4
-0.110, 2.366e-4
-0.111, 2.387e-4
-0.112, 2.408e-4
-0.113, 2.428e-4
-0.114, 2.446e-4
-0.115, 2.465e-4
-0.116, 2.483e-4
-0.117, 2.500e-4
-0.118, 2.515e-4
-0.119, 2.530e-4
-0.120, 2.545e-4
-0.121, 2.558e-4
-0.122, 2.572e-4
-0.123, 2.584e-4
-0.124, 2.594e-4
-0.125, 2.604e-4
-0.126, 2.614e-4
-0.127, 2.622e-4
-0.128, 2.631e-4
-0.129, 2.639e-4
-0.130, 2.646e-4
-0.131, 2.652e-4
-0.132, 2.659e-4
-0.133, 2.664e-4
-0.134, 2.670e-4
-0.135, 2.676e-4
-0.136, 2.681e-4
-0.137, 2.685e-4
-0.138, 2.689e-4
-0.139, 2.694e-4
-0.140, 2.697e-4
-0.141, 2.702e-4
-0.142, 2.707e-4
-0.143, 2.711e-4
-0.144, 2.716e-4
-0.145, 2.721e-4
-0.146, 2.726e-4
-0.147, 2.732e-4
-0.148, 2.739e-4
-0.149, 2.745e-4
-0.150, 2.751e-4
-0.151, 2.758e-4
-0.152, 2.765e-4
-0.153, 2.773e-4
-0.154, 2.786e-4
-0.155, 2.796e-4
-0.156, 2.805e-4
-0.157, 2.814e-4
-0.158, 2.824e-4
-0.159, 2.834e-4
-0.160, 2.846e-4
-0.161, 2.857e-4
-0.162, 2.869e-4
-0.163, 2.882e-4
-0.164, 2.895e-4
-0.165, 2.908e-4
-0.166, 2.923e-4
-0.167, 2.938e-4
-0.168, 2.954e-4
-0.169, 2.970e-4
-0.170, 2.986e-4
-0.171, 3.004e-4
-0.172, 3.022e-4
-0.173, 3.042e-4
-0.174, 3.062e-4
-0.175, 3.082e-4
-0.176, 3.104e-4
-0.177, 3.126e-4
-0.178, 3.148e-4
-0.179, 3.173e-4
-0.180, 3.200e-4
-0.181, 3.225e-4
-0.182, 3.253e-4
-0.183, 3.280e-4
-0.184, 3.309e-4
-0.185, 3.339e-4
-0.186, 3.370e-4
-0.187, 3.401e-4
-0.188, 3.432e-4
